,MAC,timestamp,rssi,label,gateway
8653,AC233F8C7BCF,2022-01-11T15:03:54.591Z,-48.0,pcs,AC233FC0C817
8654,AC233F8C7BCF,2022-01-11T15:03:54.592Z,-41.0,pcs,AC233FC0C810
8655,AC233FAA9BB3,2022-01-11T15:03:54.577Z,-36.0,pcs,AC233FC0C810
8656,AC233FE05DF6,2022-01-11T15:03:54.833Z,-37.0,pcs,AC233FC0C810
8657,AC233FE05DFB,2022-01-11T15:03:54.832Z,-40.0,pcs,AC233FC0C810
8658,AC233FAA9BB3,2022-01-11T15:03:54.575Z,-54.0,pcs,AC233FC0C80F
8659,AC233F8C7BCF,2022-01-11T15:03:54.590Z,-57.0,pcs,AC233FC0C80F
8660,AC233FE05DFB,2022-01-11T15:03:54.802Z,-46.0,pcs,AC233FC0C80F
8661,AC233FE05DF6,2022-01-11T15:03:54.818Z,-57.0,pcs,AC233FC0C80F
8662,AC233F8C7BCC,2022-01-11T15:03:54.959Z,-47.0,pcs,AC233FC0C80F
8663,4E7ED43BA008,2022-01-11T15:03:54.937Z,-70.0,pcs,AC233FC0C817
8664,AC233F8C7BCC,2022-01-11T15:03:54.964Z,-55.0,pcs,AC233FC0C817
8665,AC233FE05DF6,2022-01-11T15:03:55.130Z,-61.0,pcs,AC233FC0C817
8666,AC233FE05DFB,2022-01-11T15:03:54.802Z,-42.0,pcs,AC233FC0C817
8667,AC233F8C7BCC,2022-01-11T15:03:55.261Z,-49.0,pcs,AC233FC0C810
8668,AC233FE05DF6,2022-01-11T15:03:55.427Z,-40.0,pcs,AC233FC0C810
8669,AC233FE05E05,2022-01-11T15:03:55.256Z,-42.0,pcs,AC233FC0C810
8670,AC233FE05DF6,2022-01-11T15:03:55.131Z,-38.0,pcs,AC233FC0C80F
8671,AC233FE05E05,2022-01-11T15:03:55.259Z,-51.0,pcs,AC233FC0C80F
8672,AC233FE05DF6,2022-01-11T15:03:55.430Z,-44.0,pcs,AC233FC0C80F
8673,AC233FAA9BB3,2022-01-11T15:03:55.488Z,-47.0,pcs,AC233FC0C80F
8674,AC233F8C7BCF,2022-01-11T15:03:55.520Z,-60.0,pcs,AC233FC0C80F
8675,4E7ED43BA008,2022-01-11T15:03:55.534Z,-69.0,pcs,AC233FC0C817
8676,AC233F8C7BCF,2022-01-11T15:03:55.517Z,-51.0,pcs,AC233FC0C817
8677,AC233FAA9BB3,2022-01-11T15:03:55.494Z,-45.0,pcs,AC233FC0C817
8678,AC233FE05E05,2022-01-11T15:03:55.258Z,-45.0,pcs,AC233FC0C817
8679,AC233F8C7BCC,2022-01-11T15:03:55.860Z,-59.0,pcs,AC233FC0C810
8680,AC233F8C7BCF,2022-01-11T15:03:55.517Z,-47.0,pcs,AC233FC0C810
8681,AC233FAA9BB3,2022-01-11T15:03:55.489Z,-38.0,pcs,AC233FC0C810
