,MAC,timestamp,rssi,label,gateway
186,AC233FE05DF6,2022-01-10T18:46:42.126Z,-51.0,pc,AC233FC0C810
187,AC233FE05E05,2022-01-10T18:46:42.175Z,-47.0,pc,AC233FC0C810
188,4E7ED43BA008,2022-01-10T18:46:42.561Z,-76.0,pc,AC233FC0C817
189,AC233F8C7BCC,2022-01-10T18:46:42.397Z,-44.0,pc,AC233FC0C817
190,AC233FE05DF6,2022-01-10T18:46:42.624Z,-33.0,pc,AC233FC0C817
191,AC233F8C7BCC,2022-01-10T18:46:42.392Z,-55.0,pc,AC233FC0C80F
192,AC233FE05DF6,2022-01-10T18:46:42.623Z,-47.0,pc,AC233FC0C80F
193,AC233FAA9BB3,2022-01-10T18:46:42.658Z,-55.0,pc,AC233FC0C80F
194,AC233FE05DFB,2022-01-10T18:46:42.726Z,-48.0,pc,AC233FC0C80F
195,AC233F8C7BCC,2022-01-10T18:46:42.822Z,-54.0,pc,AC233FC0C810
196,AC233F8C7BCF,2022-01-10T18:46:42.759Z,-51.0,pc,AC233FC0C810
197,AC233FAA9BB3,2022-01-10T18:46:42.775Z,-40.0,pc,AC233FC0C810
198,AC233FE05DF6,2022-01-10T18:46:43.049Z,-46.0,pc,AC233FC0C810
199,AC233FE05DFB,2022-01-10T18:46:42.842Z,-46.0,pc,AC233FC0C810
200,4E7ED43BA008,2022-01-10T18:46:43.049Z,-75.0,pc,AC233FC0C817
201,AC233F8C7BCC,2022-01-10T18:46:42.699Z,-40.0,pc,AC233FC0C817
202,AC233FE05DF6,2022-01-10T18:46:42.937Z,-31.0,pc,AC233FC0C817
203,AC233FE05DFB,2022-01-10T18:46:42.727Z,-57.0,pc,AC233FC0C817
204,AC233FE05DF6,2022-01-10T18:46:42.933Z,-41.0,pc,AC233FC0C80F
205,AC233F8C7BCC,2022-01-10T18:46:43.298Z,-62.0,pc,AC233FC0C80F
206,AC233F8C7BCC,2022-01-10T18:46:43.418Z,-56.0,pc,AC233FC0C810
207,4E7ED43BA008,2022-01-10T18:46:43.662Z,-75.0,pc,AC233FC0C817
208,AC233F8C7BCC,2022-01-10T18:46:43.607Z,-44.0,pc,AC233FC0C817
209,AC233FAA9BB3,2022-01-10T18:46:43.569Z,-47.0,pc,AC233FC0C817
210,AC233FE05DFB,2022-01-10T18:46:43.625Z,-58.0,pc,AC233FC0C817
211,AC233FAA9BB3,2022-01-10T18:46:43.563Z,-48.0,pc,AC233FC0C80F
212,AC233F8C7BCC,2022-01-10T18:46:43.603Z,-54.0,pc,AC233FC0C80F
213,AC233FE05DFB,2022-01-10T18:46:43.622Z,-47.0,pc,AC233FC0C80F
214,AC233F8C7BCC,2022-01-10T18:46:44.028Z,-51.0,pc,AC233FC0C810
215,AC233FAA9BB3,2022-01-10T18:46:43.684Z,-39.0,pc,AC233FC0C810
216,AC233FE05DF6,2022-01-10T18:46:43.976Z,-47.0,pc,AC233FC0C810
217,AC233FE05DFB,2022-01-10T18:46:43.741Z,-57.0,pc,AC233FC0C810
218,AC233FE05E05,2022-01-10T18:46:43.982Z,-52.0,pc,AC233FC0C810
219,AC233FE05DF6,2022-01-10T18:46:43.855Z,-47.0,pc,AC233FC0C80F
220,AC233FE05E05,2022-01-10T18:46:43.860Z,-45.0,pc,AC233FC0C80F
221,AC233F8C7BCC,2022-01-10T18:46:43.902Z,-49.0,pc,AC233FC0C80F
222,AC233FE05DF6,2022-01-10T18:46:44.160Z,-47.0,pc,AC233FC0C80F
223,AC233F8C7BCC,2022-01-10T18:46:44.202Z,-54.0,pc,AC233FC0C80F
224,4E7ED43BA008,2022-01-10T18:46:44.021Z,-75.0,pc,AC233FC0C817
225,AC233FE05DF6,2022-01-10T18:46:43.857Z,-32.0,pc,AC233FC0C817
226,AC233FE05E05,2022-01-10T18:46:43.873Z,-41.0,pc,AC233FC0C817
227,AC233F8C7BCC,2022-01-10T18:46:44.319Z,-50.0,pc,AC233FC0C810
228,AC233FE05DF6,2022-01-10T18:46:44.277Z,-45.0,pc,AC233FC0C810
229,4E7ED43BA008,2022-01-10T18:46:44.635Z,-75.0,pc,AC233FC0C817
230,AC233F8C7BCC,2022-01-10T18:46:44.206Z,-35.0,pc,AC233FC0C817
231,AC233F8C7BCF,2022-01-10T18:46:44.466Z,-48.0,pc,AC233FC0C80F
232,AC233F8C7BCC,2022-01-10T18:46:44.501Z,-54.0,pc,AC233FC0C80F
233,AC233FE05E05,2022-01-10T18:46:44.770Z,-42.0,pc,AC233FC0C80F
234,AC233FE05DF6,2022-01-10T18:46:44.786Z,-43.0,pc,AC233FC0C80F
235,AC233F8C7BCC,2022-01-10T18:46:44.620Z,-43.0,pc,AC233FC0C810
236,AC233F8C7BCF,2022-01-10T18:46:44.585Z,-48.0,pc,AC233FC0C810
237,4E7ED43BA008,2022-01-10T18:46:44.867Z,-74.0,pc,AC233FC0C817
238,AC233F8C7BCC,2022-01-10T18:46:45.109Z,-50.0,pc,AC233FC0C817
239,AC233FE05DF6,2022-01-10T18:46:45.086Z,-41.0,pc,AC233FC0C817
240,AC233FE05DF6,2022-01-10T18:46:45.083Z,-34.0,pc,AC233FC0C80F
241,AC233F8C7BCC,2022-01-10T18:46:45.105Z,-56.0,pc,AC233FC0C80F
242,AC233F8C7BCC,2022-01-10T18:46:45.526Z,-41.0,pc,AC233FC0C810
243,AC233F8C7BCF,2022-01-10T18:46:45.501Z,-43.0,pc,AC233FC0C810
244,AC233FAA9BB3,2022-01-10T18:46:45.492Z,-39.0,pc,AC233FC0C810
245,AC233FE05DF6,2022-01-10T18:46:45.519Z,-37.0,pc,AC233FC0C810
246,AC233FE05DFB,2022-01-10T18:46:45.558Z,-63.0,pc,AC233FC0C810
247,4E7ED43BA008,2022-01-10T18:46:45.219Z,-76.0,pc,AC233FC0C817
248,AC233F8C7BCC,2022-01-10T18:46:45.409Z,-57.0,pc,AC233FC0C817
249,AC233F8C7BCF,2022-01-10T18:46:45.385Z,-52.0,pc,AC233FC0C817
250,AC233FAA9BB3,2022-01-10T18:46:45.373Z,-45.0,pc,AC233FC0C817
251,AC233FE05DF6,2022-01-10T18:46:45.400Z,-59.0,pc,AC233FC0C817
252,AC233FE05DFB,2022-01-10T18:46:45.441Z,-55.0,pc,AC233FC0C817
253,AC233FAA9BB3,2022-01-10T18:46:45.370Z,-46.0,pc,AC233FC0C80F
254,AC233F8C7BCF,2022-01-10T18:46:45.381Z,-52.0,pc,AC233FC0C80F
255,AC233FE05DF6,2022-01-10T18:46:45.397Z,-49.0,pc,AC233FC0C80F
256,AC233F8C7BCC,2022-01-10T18:46:45.405Z,-44.0,pc,AC233FC0C80F
257,AC233FE05DFB,2022-01-10T18:46:45.437Z,-47.0,pc,AC233FC0C80F
258,AC233FE05E05,2022-01-10T18:46:45.686Z,-43.0,pc,AC233FC0C80F
259,AC233FE05DF6,2022-01-10T18:46:45.700Z,-39.0,pc,AC233FC0C80F
260,AC233FE05DF6,2022-01-10T18:46:45.816Z,-37.0,pc,AC233FC0C810
261,AC233FE05E05,2022-01-10T18:46:45.804Z,-37.0,pc,AC233FC0C810
262,AC233FE05DF6,2022-01-10T18:46:46.018Z,-59.0,pc,AC233FC0C817
263,AC233FE05E05,2022-01-10T18:46:45.690Z,-42.0,pc,AC233FC0C817
264,AC233F8C7BCC,2022-01-10T18:46:46.009Z,-48.0,pc,AC233FC0C80F
265,AC233FAA9BB3,2022-01-10T18:46:46.271Z,-55.0,pc,AC233FC0C80F
266,AC233F8C7BCF,2022-01-10T18:46:46.296Z,-53.0,pc,AC233FC0C80F
267,AC233F8C7BCC,2022-01-10T18:46:46.302Z,-48.0,pc,AC233FC0C80F
268,AC233FE05DF6,2022-01-10T18:46:46.320Z,-41.0,pc,AC233FC0C80F
269,AC233F8C7BCC,2022-01-10T18:46:46.425Z,-47.0,pc,AC233FC0C810
270,AC233F8C7BCF,2022-01-10T18:46:46.418Z,-52.0,pc,AC233FC0C810
271,AC233FAA9BB3,2022-01-10T18:46:46.392Z,-39.0,pc,AC233FC0C810
272,AC233FE05DF6,2022-01-10T18:46:46.439Z,-41.0,pc,AC233FC0C810
273,AC233F8C7BCC,2022-01-10T18:46:46.613Z,-54.0,pc,AC233FC0C817
274,AC233FAA9BB3,2022-01-10T18:46:46.281Z,-46.0,pc,AC233FC0C817
275,AC233FE05DF6,2022-01-10T18:46:46.637Z,-62.0,pc,AC233FC0C817
276,AC233F8C7BCC,2022-01-10T18:46:46.609Z,-46.0,pc,AC233FC0C80F
277,AC233FE05DF6,2022-01-10T18:46:46.630Z,-49.0,pc,AC233FC0C80F
278,AC233F8C7BCC,2022-01-10T18:46:47.031Z,-54.0,pc,AC233FC0C810
279,AC233FE05DF6,2022-01-10T18:46:46.750Z,-32.0,pc,AC233FC0C810
280,AC233F8C7BCC,2022-01-10T18:46:46.916Z,-64.0,pc,AC233FC0C817
281,AC233F8C7BCC,2022-01-10T18:46:46.910Z,-48.0,pc,AC233FC0C80F
282,AC233FE05DF6,2022-01-10T18:46:46.936Z,-41.0,pc,AC233FC0C80F
283,AC233FAA9BB3,2022-01-10T18:46:47.172Z,-55.0,pc,AC233FC0C80F
284,AC233F8C7BCC,2022-01-10T18:46:47.212Z,-55.0,pc,AC233FC0C80F
285,AC233FE05DF6,2022-01-10T18:46:47.242Z,-45.0,pc,AC233FC0C80F
286,AC233FE05DFB,2022-01-10T18:46:47.249Z,-48.0,pc,AC233FC0C80F
287,AC233F8C7BCC,2022-01-10T18:46:47.329Z,-43.0,pc,AC233FC0C810
288,AC233FAA9BB3,2022-01-10T18:46:47.289Z,-42.0,pc,AC233FC0C810
289,AC233FE05DF6,2022-01-10T18:46:47.358Z,-28.0,pc,AC233FC0C810
290,AC233FE05DFB,2022-01-10T18:46:47.364Z,-49.0,pc,AC233FC0C810
291,AC233F8C7BCC,2022-01-10T18:46:47.216Z,-61.0,pc,AC233FC0C817
292,AC233FE05DF6,2022-01-10T18:46:47.554Z,-48.0,pc,AC233FC0C817
293,AC233FE05E05,2022-01-10T18:46:47.514Z,-50.0,pc,AC233FC0C817
294,AC233FE05DF6,2022-01-10T18:46:47.549Z,-47.0,pc,AC233FC0C80F
295,AC233F8C7BCC,2022-01-10T18:46:47.814Z,-46.0,pc,AC233FC0C80F
296,AC233F8C7BCC,2022-01-10T18:46:47.934Z,-60.0,pc,AC233FC0C810
